,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
18258,29/03/2020,29,3,2020,0,1,United_Republic_of_Tanzania,TZ,TZA,56318348.0,Africa
18259,28/03/2020,28,3,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348.0,Africa
18260,27/03/2020,27,3,2020,1,0,United_Republic_of_Tanzania,TZ,TZA,56318348.0,Africa
18261,26/03/2020,26,3,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348.0,Africa
18262,25/03/2020,25,3,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348.0,Africa
18263,24/03/2020,24,3,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348.0,Africa
18264,23/03/2020,23,3,2020,6,0,United_Republic_of_Tanzania,TZ,TZA,56318348.0,Africa
18265,22/03/2020,22,3,2020,3,0,United_Republic_of_Tanzania,TZ,TZA,56318348.0,Africa
18266,21/03/2020,21,3,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348.0,Africa
18267,20/03/2020,20,3,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348.0,Africa
18268,19/03/2020,19,3,2020,2,0,United_Republic_of_Tanzania,TZ,TZA,56318348.0,Africa
18269,18/03/2020,18,3,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348.0,Africa
18270,17/03/2020,17,3,2020,1,0,United_Republic_of_Tanzania,TZ,TZA,56318348.0,Africa
18271,24/05/2020,24,5,2020,21236,1080,United_States_of_America,US,USA,327167434.0,America
18272,23/05/2020,23,5,2020,24147,1305,United_States_of_America,US,USA,327167434.0,America
18273,22/05/2020,22,5,2020,25434,1263,United_States_of_America,US,USA,327167434.0,America
18274,21/05/2020,21,5,2020,23285,1518,United_States_of_America,US,USA,327167434.0,America
18275,20/05/2020,20,5,2020,19970,1568,United_States_of_America,US,USA,327167434.0,America
18276,19/05/2020,19,5,2020,21841,791,United_States_of_America,US,USA,327167434.0,America
18277,18/05/2020,18,5,2020,18873,808,United_States_of_America,US,USA,327167434.0,America
18278,17/05/2020,17,5,2020,24487,1186,United_States_of_America,US,USA,327167434.0,America
18279,16/05/2020,16,5,2020,25508,1662,United_States_of_America,US,USA,327167434.0,America
18280,15/05/2020,15,5,2020,27143,1773,United_States_of_America,US,USA,327167434.0,America
18281,14/05/2020,14,5,2020,20782,1746,United_States_of_America,US,USA,327167434.0,America
18282,13/05/2020,13,5,2020,22048,1703,United_States_of_America,US,USA,327167434.0,America
18283,12/05/2020,12,5,2020,18117,1156,United_States_of_America,US,USA,327167434.0,America
18284,11/05/2020,11,5,2020,20258,734,United_States_of_America,US,USA,327167434.0,America
18285,10/05/2020,10,5,2020,25612,1614,United_States_of_America,US,USA,327167434.0,America
18286,09/05/2020,9,5,2020,26957,1510,United_States_of_America,US,USA,327167434.0,America
18287,08/05/2020,8,5,2020,28369,2239,United_States_of_America,US,USA,327167434.0,America
18288,07/05/2020,7,5,2020,24128,2353,United_States_of_America,US,USA,327167434.0,America
18289,06/05/2020,6,5,2020,23841,2144,United_States_of_America,US,USA,327167434.0,America
18290,05/05/2020,5,5,2020,22593,1252,United_States_of_America,US,USA,327167434.0,America
18291,04/05/2020,4,5,2020,24972,1297,United_States_of_America,US,USA,327167434.0,America
18292,03/05/2020,3,5,2020,29288,1317,United_States_of_America,US,USA,327167434.0,America
18293,02/05/2020,2,5,2020,33955,2062,United_States_of_America,US,USA,327167434.0,America
18294,01/05/2020,1,5,2020,29917,2040,United_States_of_America,US,USA,327167434.0,America
18295,30/04/2020,30,4,2020,27326,2611,United_States_of_America,US,USA,327167434.0,America
18296,29/04/2020,29,4,2020,24132,2110,United_States_of_America,US,USA,327167434.0,America
18297,28/04/2020,28,4,2020,22541,1369,United_States_of_America,US,USA,327167434.0,America
18298,27/04/2020,27,4,2020,26857,1687,United_States_of_America,US,USA,327167434.0,America
18299,26/04/2020,26,4,2020,48529,2172,United_States_of_America,US,USA,327167434.0,America
18300,25/04/2020,25,4,2020,21352,1054,United_States_of_America,US,USA,327167434.0,America
18301,24/04/2020,24,4,2020,26543,3179,United_States_of_America,US,USA,327167434.0,America
18302,23/04/2020,23,4,2020,17588,1721,United_States_of_America,US,USA,327167434.0,America
18303,22/04/2020,22,4,2020,37289,2524,United_States_of_America,US,USA,327167434.0,America
18304,21/04/2020,21,4,2020,28065,1857,United_States_of_America,US,USA,327167434.0,America
18305,20/04/2020,20,4,2020,24601,1772,United_States_of_America,US,USA,327167434.0,America
18306,19/04/2020,19,4,2020,32922,1856,United_States_of_America,US,USA,327167434.0,America
18307,18/04/2020,18,4,2020,30833,3770,United_States_of_America,US,USA,327167434.0,America
18308,17/04/2020,17,4,2020,31667,2299,United_States_of_America,US,USA,327167434.0,America
18309,16/04/2020,16,4,2020,30148,4928,United_States_of_America,US,USA,327167434.0,America
18310,15/04/2020,15,4,2020,26922,2408,United_States_of_America,US,USA,327167434.0,America
18311,14/04/2020,14,4,2020,25023,1541,United_States_of_America,US,USA,327167434.0,America
18312,13/04/2020,13,4,2020,27620,1500,United_States_of_America,US,USA,327167434.0,America
18313,12/04/2020,12,4,2020,28391,1831,United_States_of_America,US,USA,327167434.0,America
18314,11/04/2020,11,4,2020,35527,2087,United_States_of_America,US,USA,327167434.0,America
18315,10/04/2020,10,4,2020,33901,1873,United_States_of_America,US,USA,327167434.0,America
18316,09/04/2020,9,4,2020,33323,1922,United_States_of_America,US,USA,327167434.0,America
18317,08/04/2020,8,4,2020,30613,1906,United_States_of_America,US,USA,327167434.0,America
18318,07/04/2020,7,4,2020,30561,1342,United_States_of_America,US,USA,327167434.0,America
18319,06/04/2020,6,4,2020,25398,1146,United_States_of_America,US,USA,327167434.0,America
18320,05/04/2020,5,4,2020,34272,1344,United_States_of_America,US,USA,327167434.0,America
18321,04/04/2020,4,4,2020,32425,1104,United_States_of_America,US,USA,327167434.0,America
18322,03/04/2020,3,4,2020,28819,915,United_States_of_America,US,USA,327167434.0,America
18323,02/04/2020,2,4,2020,27103,1059,United_States_of_America,US,USA,327167434.0,America
18324,01/04/2020,1,4,2020,24998,909,United_States_of_America,US,USA,327167434.0,America
18325,31/03/2020,31,3,2020,21595,661,United_States_of_America,US,USA,327167434.0,America
18326,30/03/2020,30,3,2020,18360,318,United_States_of_America,US,USA,327167434.0,America
18327,29/03/2020,29,3,2020,19979,484,United_States_of_America,US,USA,327167434.0,America
18328,28/03/2020,28,3,2020,18695,411,United_States_of_America,US,USA,327167434.0,America
18329,27/03/2020,27,3,2020,16797,246,United_States_of_America,US,USA,327167434.0,America
18330,26/03/2020,26,3,2020,13963,249,United_States_of_America,US,USA,327167434.0,America
18331,25/03/2020,25,3,2020,8789,211,United_States_of_America,US,USA,327167434.0,America
18332,24/03/2020,24,3,2020,11236,119,United_States_of_America,US,USA,327167434.0,America
18333,23/03/2020,23,3,2020,8459,131,United_States_of_America,US,USA,327167434.0,America
18334,22/03/2020,22,3,2020,7123,80,United_States_of_America,US,USA,327167434.0,America
18335,21/03/2020,21,3,2020,5374,110,United_States_of_America,US,USA,327167434.0,America
18336,20/03/2020,20,3,2020,4835,0,United_States_of_America,US,USA,327167434.0,America
18337,19/03/2020,19,3,2020,2988,42,United_States_of_America,US,USA,327167434.0,America
18338,18/03/2020,18,3,2020,1766,23,United_States_of_America,US,USA,327167434.0,America
18339,17/03/2020,17,3,2020,887,16,United_States_of_America,US,USA,327167434.0,America
18340,16/03/2020,16,3,2020,823,12,United_States_of_America,US,USA,327167434.0,America
18341,15/03/2020,15,3,2020,777,10,United_States_of_America,US,USA,327167434.0,America
18342,14/03/2020,14,3,2020,511,7,United_States_of_America,US,USA,327167434.0,America
18343,13/03/2020,13,3,2020,351,10,United_States_of_America,US,USA,327167434.0,America
18344,12/03/2020,12,3,2020,287,2,United_States_of_America,US,USA,327167434.0,America
18345,11/03/2020,11,3,2020,271,2,United_States_of_America,US,USA,327167434.0,America
18346,10/03/2020,10,3,2020,200,5,United_States_of_America,US,USA,327167434.0,America
18347,09/03/2020,9,3,2020,121,4,United_States_of_America,US,USA,327167434.0,America
18348,08/03/2020,8,3,2020,95,3,United_States_of_America,US,USA,327167434.0,America
18349,07/03/2020,7,3,2020,105,2,United_States_of_America,US,USA,327167434.0,America
18350,06/03/2020,6,3,2020,74,1,United_States_of_America,US,USA,327167434.0,America
18351,05/03/2020,5,3,2020,34,2,United_States_of_America,US,USA,327167434.0,America
18352,04/03/2020,4,3,2020,22,3,United_States_of_America,US,USA,327167434.0,America
18353,03/03/2020,3,3,2020,14,4,United_States_of_America,US,USA,327167434.0,America
18354,02/03/2020,2,3,2020,20,1,United_States_of_America,US,USA,327167434.0,America
18355,01/03/2020,1,3,2020,3,1,United_States_of_America,US,USA,327167434.0,America
18356,29/02/2020,29,2,2020,6,0,United_States_of_America,US,USA,327167434.0,America
18357,28/02/2020,28,2,2020,1,0,United_States_of_America,US,USA,327167434.0,America
18358,27/02/2020,27,2,2020,6,0,United_States_of_America,US,USA,327167434.0,America
18359,26/02/2020,26,2,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18360,25/02/2020,25,2,2020,18,0,United_States_of_America,US,USA,327167434.0,America
18361,24/02/2020,24,2,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18362,23/02/2020,23,2,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18363,22/02/2020,22,2,2020,19,0,United_States_of_America,US,USA,327167434.0,America
18364,21/02/2020,21,2,2020,1,0,United_States_of_America,US,USA,327167434.0,America
18365,20/02/2020,20,2,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18366,19/02/2020,19,2,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18367,18/02/2020,18,2,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18368,17/02/2020,17,2,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18369,16/02/2020,16,2,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18370,15/02/2020,15,2,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18371,14/02/2020,14,2,2020,1,0,United_States_of_America,US,USA,327167434.0,America
18372,13/02/2020,13,2,2020,1,0,United_States_of_America,US,USA,327167434.0,America
18373,12/02/2020,12,2,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18374,11/02/2020,11,2,2020,1,0,United_States_of_America,US,USA,327167434.0,America
18375,10/02/2020,10,2,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18376,09/02/2020,9,2,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18377,08/02/2020,8,2,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18378,07/02/2020,7,2,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18379,06/02/2020,6,2,2020,1,0,United_States_of_America,US,USA,327167434.0,America
18380,05/02/2020,5,2,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18381,04/02/2020,4,2,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18382,03/02/2020,3,2,2020,3,0,United_States_of_America,US,USA,327167434.0,America
18383,02/02/2020,2,2,2020,1,0,United_States_of_America,US,USA,327167434.0,America
18384,01/02/2020,1,2,2020,1,0,United_States_of_America,US,USA,327167434.0,America
18385,31/01/2020,31,1,2020,1,0,United_States_of_America,US,USA,327167434.0,America
18386,30/01/2020,30,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18387,29/01/2020,29,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18388,28/01/2020,28,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18389,27/01/2020,27,1,2020,3,0,United_States_of_America,US,USA,327167434.0,America
18390,26/01/2020,26,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18391,25/01/2020,25,1,2020,1,0,United_States_of_America,US,USA,327167434.0,America
18392,24/01/2020,24,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18393,23/01/2020,23,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18394,22/01/2020,22,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18395,21/01/2020,21,1,2020,1,0,United_States_of_America,US,USA,327167434.0,America
18396,20/01/2020,20,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18397,19/01/2020,19,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18398,18/01/2020,18,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18399,17/01/2020,17,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18400,16/01/2020,16,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18401,15/01/2020,15,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18402,14/01/2020,14,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18403,13/01/2020,13,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18404,12/01/2020,12,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18405,11/01/2020,11,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18406,10/01/2020,10,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18407,09/01/2020,9,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18408,08/01/2020,8,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18409,07/01/2020,7,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18410,06/01/2020,6,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18411,05/01/2020,5,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18412,04/01/2020,4,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18413,03/01/2020,3,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18414,02/01/2020,2,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18415,01/01/2020,1,1,2020,0,0,United_States_of_America,US,USA,327167434.0,America
18416,31/12/2019,31,12,2019,0,0,United_States_of_America,US,USA,327167434.0,America
18417,24/05/2020,24,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18418,23/05/2020,23,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18419,22/05/2020,22,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18420,21/05/2020,21,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18421,20/05/2020,20,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18422,19/05/2020,19,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18423,18/05/2020,18,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18424,17/05/2020,17,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18425,16/05/2020,16,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18426,15/05/2020,15,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18427,14/05/2020,14,5,2020,0,1,United_States_Virgin_Islands,VI,VIR,106977.0,America
18428,13/05/2020,13,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18429,12/05/2020,12,5,2020,0,1,United_States_Virgin_Islands,VI,VIR,106977.0,America
18430,11/05/2020,11,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18431,10/05/2020,10,5,2020,1,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18432,09/05/2020,9,5,2020,2,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18433,08/05/2020,8,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18434,07/05/2020,7,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18435,06/05/2020,6,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18436,05/05/2020,5,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18437,04/05/2020,4,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18438,03/05/2020,3,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18439,02/05/2020,2,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18440,01/05/2020,1,5,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18441,30/04/2020,30,4,2020,7,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18442,29/04/2020,29,4,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18443,28/04/2020,28,4,2020,4,1,United_States_Virgin_Islands,VI,VIR,106977.0,America
18444,27/04/2020,27,4,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18445,26/04/2020,26,4,2020,1,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18446,25/04/2020,25,4,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18447,24/04/2020,24,4,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18448,23/04/2020,23,4,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18449,22/04/2020,22,4,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18450,21/04/2020,21,4,2020,1,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18451,20/04/2020,20,4,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18452,19/04/2020,19,4,2020,2,1,United_States_Virgin_Islands,VI,VIR,106977.0,America
18453,18/04/2020,18,4,2020,0,1,United_States_Virgin_Islands,VI,VIR,106977.0,America
18454,17/04/2020,17,4,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18455,16/04/2020,16,4,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18456,15/04/2020,15,4,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18457,14/04/2020,14,4,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18458,13/04/2020,13,4,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18459,12/04/2020,12,4,2020,1,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18460,11/04/2020,11,4,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18461,10/04/2020,10,4,2020,5,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18462,09/04/2020,9,4,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18463,08/04/2020,8,4,2020,3,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18464,07/04/2020,7,4,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18465,06/04/2020,6,4,2020,2,1,United_States_Virgin_Islands,VI,VIR,106977.0,America
18466,05/04/2020,5,4,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18467,04/04/2020,4,4,2020,7,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18468,03/04/2020,3,4,2020,3,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18469,02/04/2020,2,4,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18470,01/04/2020,1,4,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18471,30/03/2020,30,3,2020,8,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18472,29/03/2020,29,3,2020,3,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18473,28/03/2020,28,3,2020,2,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18474,27/03/2020,27,3,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18475,26/03/2020,26,3,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18476,25/03/2020,25,3,2020,0,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18477,24/03/2020,24,3,2020,17,0,United_States_Virgin_Islands,VI,VIR,106977.0,America
18478,24/05/2020,24,5,2020,11,2,Uruguay,UY,URY,3449299.0,America
18479,23/05/2020,23,5,2020,4,0,Uruguay,UY,URY,3449299.0,America
18480,22/05/2020,22,5,2020,3,0,Uruguay,UY,URY,3449299.0,America
18481,21/05/2020,21,5,2020,8,0,Uruguay,UY,URY,3449299.0,America
18482,20/05/2020,20,5,2020,1,0,Uruguay,UY,URY,3449299.0,America
18483,19/05/2020,19,5,2020,3,0,Uruguay,UY,URY,3449299.0,America
18484,18/05/2020,18,5,2020,1,1,Uruguay,UY,URY,3449299.0,America
18485,17/05/2020,17,5,2020,1,0,Uruguay,UY,URY,3449299.0,America
18486,16/05/2020,16,5,2020,8,0,Uruguay,UY,URY,3449299.0,America
18487,15/05/2020,15,5,2020,5,0,Uruguay,UY,URY,3449299.0,America
18488,14/05/2020,14,5,2020,2,0,Uruguay,UY,URY,3449299.0,America
18489,13/05/2020,13,5,2020,6,0,Uruguay,UY,URY,3449299.0,America
18490,12/05/2020,12,5,2020,4,0,Uruguay,UY,URY,3449299.0,America
18491,11/05/2020,11,5,2020,5,1,Uruguay,UY,URY,3449299.0,America
18492,10/05/2020,10,5,2020,8,0,Uruguay,UY,URY,3449299.0,America
18493,09/05/2020,9,5,2020,10,1,Uruguay,UY,URY,3449299.0,America
18494,08/05/2020,8,5,2020,11,0,Uruguay,UY,URY,3449299.0,America
18495,07/05/2020,7,5,2020,3,0,Uruguay,UY,URY,3449299.0,America
18496,06/05/2020,6,5,2020,13,0,Uruguay,UY,URY,3449299.0,America
18497,05/05/2020,5,5,2020,2,0,Uruguay,UY,URY,3449299.0,America
18498,04/05/2020,4,5,2020,3,0,Uruguay,UY,URY,3449299.0,America
18499,03/05/2020,3,5,2020,4,0,Uruguay,UY,URY,3449299.0,America
18500,02/05/2020,2,5,2020,5,0,Uruguay,UY,URY,3449299.0,America
18501,01/05/2020,1,5,2020,13,2,Uruguay,UY,URY,3449299.0,America
18502,30/04/2020,30,4,2020,5,0,Uruguay,UY,URY,3449299.0,America
18503,29/04/2020,29,4,2020,5,0,Uruguay,UY,URY,3449299.0,America
18504,28/04/2020,28,4,2020,14,0,Uruguay,UY,URY,3449299.0,America
18505,27/04/2020,27,4,2020,10,1,Uruguay,UY,URY,3449299.0,America
18506,26/04/2020,26,4,2020,33,2,Uruguay,UY,URY,3449299.0,America
18507,25/04/2020,25,4,2020,6,0,Uruguay,UY,URY,3449299.0,America
18508,24/04/2020,24,4,2020,8,0,Uruguay,UY,URY,3449299.0,America
18509,23/04/2020,23,4,2020,6,0,Uruguay,UY,URY,3449299.0,America
18510,22/04/2020,22,4,2020,8,2,Uruguay,UY,URY,3449299.0,America
18511,21/04/2020,21,4,2020,7,0,Uruguay,UY,URY,3449299.0,America
18512,20/04/2020,20,4,2020,11,1,Uruguay,UY,URY,3449299.0,America
18513,19/04/2020,19,4,2020,9,0,Uruguay,UY,URY,3449299.0,America
18514,18/04/2020,18,4,2020,6,0,Uruguay,UY,URY,3449299.0,America
18515,17/04/2020,17,4,2020,9,0,Uruguay,UY,URY,3449299.0,America
18516,16/04/2020,16,4,2020,10,1,Uruguay,UY,URY,3449299.0,America
18517,15/04/2020,15,4,2020,11,0,Uruguay,UY,URY,3449299.0,America
18518,14/04/2020,14,4,2020,7,0,Uruguay,UY,URY,3449299.0,America
18519,13/04/2020,13,4,2020,12,1,Uruguay,UY,URY,3449299.0,America
18520,12/04/2020,12,4,2020,7,0,Uruguay,UY,URY,3449299.0,America
18521,11/04/2020,11,4,2020,13,0,Uruguay,UY,URY,3449299.0,America
18522,10/04/2020,10,4,2020,7,0,Uruguay,UY,URY,3449299.0,America
18523,09/04/2020,9,4,2020,9,0,Uruguay,UY,URY,3449299.0,America
18524,08/04/2020,8,4,2020,6,1,Uruguay,UY,URY,3449299.0,America
18525,07/04/2020,7,4,2020,4,0,Uruguay,UY,URY,3449299.0,America
18526,06/04/2020,6,4,2020,17,1,Uruguay,UY,URY,3449299.0,America
18527,05/04/2020,5,4,2020,19,1,Uruguay,UY,URY,3449299.0,America
18528,04/04/2020,4,4,2020,12,0,Uruguay,UY,URY,3449299.0,America
18529,03/04/2020,3,4,2020,18,2,Uruguay,UY,URY,3449299.0,America
18530,02/04/2020,2,4,2020,11,1,Uruguay,UY,URY,3449299.0,America
18531,01/04/2020,1,4,2020,6,0,Uruguay,UY,URY,3449299.0,America
18532,31/03/2020,31,3,2020,29,0,Uruguay,UY,URY,3449299.0,America
18533,30/03/2020,30,3,2020,36,1,Uruguay,UY,URY,3449299.0,America
18534,29/03/2020,29,3,2020,21,0,Uruguay,UY,URY,3449299.0,America
18535,28/03/2020,28,3,2020,0,0,Uruguay,UY,URY,3449299.0,America
18536,27/03/2020,27,3,2020,21,0,Uruguay,UY,URY,3449299.0,America
18537,26/03/2020,26,3,2020,28,0,Uruguay,UY,URY,3449299.0,America
18538,25/03/2020,25,3,2020,27,0,Uruguay,UY,URY,3449299.0,America
18539,24/03/2020,24,3,2020,4,0,Uruguay,UY,URY,3449299.0,America
18540,23/03/2020,23,3,2020,23,0,Uruguay,UY,URY,3449299.0,America
18541,22/03/2020,22,3,2020,25,0,Uruguay,UY,URY,3449299.0,America
18542,21/03/2020,21,3,2020,16,0,Uruguay,UY,URY,3449299.0,America
18543,20/03/2020,20,3,2020,15,0,Uruguay,UY,URY,3449299.0,America
18544,19/03/2020,19,3,2020,29,0,Uruguay,UY,URY,3449299.0,America
18545,18/03/2020,18,3,2020,21,0,Uruguay,UY,URY,3449299.0,America
18546,17/03/2020,17,3,2020,21,0,Uruguay,UY,URY,3449299.0,America
18547,16/03/2020,16,3,2020,2,0,Uruguay,UY,URY,3449299.0,America
18548,15/03/2020,15,3,2020,6,0,Uruguay,UY,URY,3449299.0,America
18549,23/05/2020,23,5,2020,72,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18550,22/05/2020,22,5,2020,56,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18551,21/05/2020,21,5,2020,70,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18552,20/05/2020,20,5,2020,78,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18553,19/05/2020,19,5,2020,49,1,Uzbekistan,UZ,UZB,32955400.0,Asia
18554,18/05/2020,18,5,2020,12,1,Uzbekistan,UZ,UZB,32955400.0,Asia
18555,17/05/2020,17,5,2020,50,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18556,16/05/2020,16,5,2020,46,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18557,15/05/2020,15,5,2020,33,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18558,14/05/2020,14,5,2020,65,1,Uzbekistan,UZ,UZB,32955400.0,Asia
18559,13/05/2020,13,5,2020,38,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18560,12/05/2020,12,5,2020,91,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18561,11/05/2020,11,5,2020,31,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18562,10/05/2020,10,5,2020,51,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18563,09/05/2020,9,5,2020,38,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18564,08/05/2020,8,5,2020,65,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18565,07/05/2020,7,5,2020,26,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18566,06/05/2020,6,5,2020,18,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18567,05/05/2020,5,5,2020,40,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18568,04/05/2020,4,5,2020,22,1,Uzbekistan,UZ,UZB,32955400.0,Asia
18569,03/05/2020,3,5,2020,33,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18570,02/05/2020,2,5,2020,48,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18571,01/05/2020,1,5,2020,44,0,Uzbekistan,UZ,UZB,32955400.0,Asia
18572,30/04/2020,30,4,2020,63,1,Uzbekistan,UZ,UZB,32955400.0,Asia
